Step	Train Loss	Val Loss	Learning Rate
820	5.9374	4.9281	0.000100
821	5.8631	4.9281	0.000100
822	6.0487	4.9281	0.000100
823	6.0498	4.9281	0.000100
824	6.0618	4.9281	0.000100
825	5.9688	4.9281	0.000100
826	6.0335	4.9281	0.000100
827	5.9093	4.9281	0.000100
828	5.9646	4.9281	0.000100
829	6.0276	4.9281	0.000100
830	5.9537	4.9281	0.000100
831	5.9756	4.9281	0.000100
832	5.9548	4.9281	0.000100
833	5.7760	4.9281	0.000100
834	5.9389	4.9281	0.000100
835	5.9723	4.9281	0.000100
836	5.8477	4.9281	0.000100
837	5.8203	4.9281	0.000100
838	5.8857	4.9281	0.000100
839	5.8086	4.9281	0.000100
840	5.8517	4.9281	0.000100
841	5.8938	4.9281	0.000100
842	6.1225	4.9281	0.000100
843	5.9825	4.9281	0.000100
844	5.9144	4.9281	0.000100
845	5.8466	4.9281	0.000100
846	5.8481	4.9281	0.000100
847	5.7627	4.9281	0.000100
848	6.0020	4.9281	0.000100
849	5.8878	4.9281	0.000100
850	5.8975	4.9281	0.000100
851	5.9571	4.9281	0.000100
852	5.9099	4.9281	0.000100
853	5.9490	4.9281	0.000100
854	6.0595	4.9281	0.000100
855	5.9139	4.9281	0.000100
856	5.8388	4.9281	0.000100
857	5.8580	4.9281	0.000100
858	5.8302	4.9281	0.000100
859	5.8318	4.9281	0.000100
860	5.8215	4.9281	0.000100
861	5.8747	4.9281	0.000100
862	6.0150	4.9281	0.000100
863	5.8958	4.9281	0.000100
864	5.6607	4.9281	0.000100
865	5.8116	4.9281	0.000100
866	5.9759	4.9281	0.000100
867	5.9149	4.9281	0.000100
868	5.8432	4.9281	0.000100
869	5.8837	4.9281	0.000100
870	5.8856	4.9281	0.000100
871	5.8381	4.9281	0.000100
872	5.8831	4.9281	0.000100
873	5.8977	4.9281	0.000100
874	5.8569	4.9281	0.000100
875	5.8725	4.9281	0.000100
876	5.9648	4.9281	0.000100
877	5.9231	4.9281	0.000100
878	5.8729	4.9281	0.000100
879	5.8108	4.9281	0.000100
880	5.8373	4.9281	0.000100
881	5.8460	4.9281	0.000100
882	5.8587	4.9281	0.000100
883	5.7349	4.9281	0.000100
884	5.8595	4.9281	0.000100
885	5.7890	4.9281	0.000100
886	5.8239	4.9281	0.000100
887	5.9055	4.9281	0.000100
888	5.9428	4.9281	0.000100
889	5.9446	4.9281	0.000100
890	5.8652	4.9281	0.000100
891	5.9422	4.9281	0.000100
892	5.7123	4.9281	0.000100
893	5.8325	4.9281	0.000100
894	5.9087	4.9281	0.000100
895	5.8819	4.9281	0.000100
896	5.7054	4.9281	0.000100
897	5.6744	4.9281	0.000100
898	5.9101	4.9281	0.000100
899	5.9111	4.9281	0.000100
900	5.7489	4.6881	0.000100
901	5.5817	4.6881	0.000100
902	5.9002	4.6881	0.000100
903	5.8375	4.6881	0.000100
904	5.9230	4.6881	0.000100
905	5.8265	4.6881	0.000100
906	5.7239	4.6881	0.000100
907	5.7100	4.6881	0.000100
908	5.6550	4.6881	0.000100
909	5.6328	4.6881	0.000100
910	5.7538	4.6881	0.000100
911	5.7014	4.6881	0.000100
912	5.6992	4.6881	0.000100
913	5.8324	4.6881	0.000100
914	5.8041	4.6881	0.000100
915	5.6549	4.6881	0.000100
916	5.8626	4.6881	0.000100
917	5.7447	4.6881	0.000100
918	5.7638	4.6881	0.000100
919	5.8206	4.6881	0.000100
920	5.8774	4.6881	0.000100
921	5.7834	4.6881	0.000100
922	5.7586	4.6881	0.000100
923	5.8650	4.6881	0.000100
924	5.8220	4.6881	0.000100
925	5.6790	4.6881	0.000100
926	5.6159	4.6881	0.000100
927	5.8394	4.6881	0.000100
928	5.8803	4.6881	0.000100
929	5.7145	4.6881	0.000100
930	5.6714	4.6881	0.000100
931	5.7529	4.6881	0.000100
932	5.8102	4.6881	0.000100
933	5.5995	4.6881	0.000100
934	5.6471	4.6881	0.000100
935	5.6750	4.6881	0.000100
936	5.5176	4.6881	0.000100
937	5.6880	4.6881	0.000100
938	5.8557	4.6881	0.000100
939	5.7008	4.6881	0.000100
940	5.6142	4.6881	0.000100
941	5.7226	4.6881	0.000100
942	5.6375	4.6881	0.000100
943	5.6565	4.6881	0.000100
944	5.8122	4.6881	0.000100
945	5.6210	4.6881	0.000100
946	5.6002	4.6881	0.000100
947	5.6066	4.6881	0.000100
948	5.7037	4.6881	0.000100
949	5.5619	4.6881	0.000100
950	5.7229	4.6881	0.000100
951	5.6775	4.6881	0.000100
952	5.6111	4.6881	0.000100
953	5.6585	4.6881	0.000100
954	5.6920	4.6881	0.000100
955	5.6671	4.6881	0.000100
956	5.5713	4.6881	0.000100
957	5.5411	4.6881	0.000100
958	5.8018	4.6881	0.000100
959	5.6886	4.6881	0.000100
960	5.7095	4.6881	0.000100
961	5.6771	4.6881	0.000100
962	5.5740	4.6881	0.000100
963	5.4882	4.6881	0.000100
964	5.5950	4.6881	0.000100
965	5.5604	4.6881	0.000100
966	5.6120	4.6881	0.000100
967	5.5529	4.6881	0.000100
968	5.6730	4.6881	0.000100
969	5.6331	4.6881	0.000100
970	5.7344	4.6881	0.000100
971	5.7363	4.6881	0.000100
972	5.6390	4.6881	0.000100
973	5.7302	4.6881	0.000100
974	5.7430	4.6881	0.000100
975	5.5669	4.6881	0.000100
976	5.6507	4.6881	0.000100
977	5.6805	4.6881	0.000100
978	5.7625	4.6881	0.000100
979	5.5453	4.6881	0.000100
980	5.5086	4.6881	0.000100
981	5.5695	4.6881	0.000100
982	5.5992	4.6881	0.000100
983	5.6635	4.6881	0.000100
984	5.6643	4.6881	0.000100
985	5.7062	4.6881	0.000100
986	5.4922	4.6881	0.000100
987	5.6761	4.6881	0.000100
988	5.5713	4.6881	0.000100
989	5.6908	4.6881	0.000100
990	5.5024	4.6881	0.000100
991	5.6200	4.6881	0.000100
992	5.4603	4.6881	0.000100
993	5.5043	4.6881	0.000100
994	5.4698	4.6881	0.000100
995	5.6699	4.6881	0.000100
996	5.4562	4.6881	0.000100
997	5.4331	4.6881	0.000100
998	5.7163	4.6881	0.000100
999	5.7682	4.6881	0.000100
1000	5.6115	4.4513	0.000100
1001	5.6243	4.4513	0.000100
1002	5.6122	4.4513	0.000100
1003	5.6919	4.4513	0.000100
1004	5.6541	4.4513	0.000100
1005	5.4772	4.4513	0.000100
1006	5.5426	4.4513	0.000100
1007	5.6637	4.4513	0.000100
1008	5.6348	4.4513	0.000100
1009	5.4602	4.4513	0.000100
1010	5.6367	4.4513	0.000100
1011	5.5747	4.4513	0.000100
1012	5.4320	4.4513	0.000100
1013	5.5342	4.4513	0.000100
1014	5.4937	4.4513	0.000100
1015	5.4987	4.4513	0.000100
1016	5.6614	4.4513	0.000100
1017	5.3691	4.4513	0.000100
1018	5.6909	4.4513	0.000100
1019	5.6285	4.4513	0.000100
1020	5.4851	4.4513	0.000100
1021	5.5724	4.4513	0.000100
1022	5.6371	4.4513	0.000100
1023	5.4510	4.4513	0.000100
1024	5.4598	4.4513	0.000100
1025	5.5236	4.4513	0.000100
1026	5.5633	4.4513	0.000100
1027	5.5434	4.4513	0.000100
1028	5.5231	4.4513	0.000100
1029	5.4000	4.4513	0.000100
1030	5.4970	4.4513	0.000100
1031	5.6003	4.4513	0.000100
1032	5.4632	4.4513	0.000100
1033	5.4392	4.4513	0.000100
1034	5.4712	4.4513	0.000100
1035	5.5887	4.4513	0.000100
1036	5.5817	4.4513	0.000100
1037	5.5821	4.4513	0.000100
1038	5.5499	4.4513	0.000100
1039	5.3622	4.4513	0.000100
1040	5.5953	4.4513	0.000100
1041	5.4163	4.4513	0.000100
1042	5.3703	4.4513	0.000100
1043	5.5150	4.4513	0.000100
1044	5.5776	4.4513	0.000100
1045	5.3358	4.4513	0.000100
1046	5.4438	4.4513	0.000100
1047	5.5960	4.4513	0.000100
1048	5.4055	4.4513	0.000100
1049	5.3939	4.4513	0.000100
1050	5.6762	4.4513	0.000100
1051	5.5209	4.4513	0.000100
1052	5.5285	4.4513	0.000100
1053	5.4359	4.4513	0.000100
1054	5.4548	4.4513	0.000100
1055	5.5510	4.4513	0.000100
1056	5.2889	4.4513	0.000100
1057	5.4982	4.4513	0.000100
1058	5.5182	4.4513	0.000100
1059	5.4892	4.4513	0.000100
1060	5.3412	4.4513	0.000100
1061	5.4979	4.4513	0.000100
1062	5.3110	4.4513	0.000100
1063	5.4917	4.4513	0.000100
1064	5.4001	4.4513	0.000100
1065	5.4127	4.4513	0.000100
1066	5.5055	4.4513	0.000100
1067	5.5612	4.4513	0.000100
1068	5.4471	4.4513	0.000100
1069	5.5351	4.4513	0.000100
1070	5.5218	4.4513	0.000100
1071	5.4418	4.4513	0.000100
1072	5.3032	4.4513	0.000100
1073	5.3056	4.4513	0.000100
1074	5.3193	4.4513	0.000100
1075	5.2542	4.4513	0.000100
1076	5.4759	4.4513	0.000100
1077	5.4500	4.4513	0.000100
1078	5.5376	4.4513	0.000100
1079	5.4768	4.4513	0.000100
1080	5.3285	4.4513	0.000100
1081	5.3695	4.4513	0.000100
1082	5.4443	4.4513	0.000100
1083	5.4577	4.4513	0.000100
1084	5.3315	4.4513	0.000100
1085	5.4202	4.4513	0.000100
1086	5.5909	4.4513	0.000100
1087	5.5182	4.4513	0.000100
1088	5.4566	4.4513	0.000100
1089	5.4107	4.4513	0.000100
1090	5.3546	4.4513	0.000100
1091	5.3791	4.4513	0.000100
1092	5.3959	4.4513	0.000100
1093	5.4574	4.4513	0.000100
1094	5.4840	4.4513	0.000100
1095	5.4916	4.4513	0.000100
1096	5.4024	4.4513	0.000100
1097	5.4353	4.4513	0.000100
1098	5.2730	4.4513	0.000100
1099	5.5170	4.4513	0.000100
1100	5.3999	4.2362	0.000100
1101	5.1417	4.2362	0.000100
1102	5.3738	4.2362	0.000100
1103	5.3065	4.2362	0.000100
1104	5.3862	4.2362	0.000100
1105	5.3019	4.2362	0.000100
1106	5.4354	4.2362	0.000100
1107	5.4891	4.2362	0.000100
1108	5.3124	4.2362	0.000100
1109	5.5097	4.2362	0.000100
1110	5.3378	4.2362	0.000100
1111	5.4284	4.2362	0.000100
1112	5.3878	4.2362	0.000100
1113	5.3350	4.2362	0.000100
1114	5.4054	4.2362	0.000100
1115	5.3200	4.2362	0.000100
1116	5.3086	4.2362	0.000100
1117	5.3880	4.2362	0.000100
1118	5.3981	4.2362	0.000100
1119	5.4070	4.2362	0.000100
1120	5.3051	4.2362	0.000100
1121	5.3812	4.2362	0.000100
1122	5.3307	4.2362	0.000100
1123	5.3158	4.2362	0.000100
1124	5.1803	4.2362	0.000100
1125	5.5185	4.2362	0.000100
1126	5.3462	4.2362	0.000100
1127	5.2360	4.2362	0.000100
1128	5.2685	4.2362	0.000100
1129	5.2511	4.2362	0.000100
1130	5.3814	4.2362	0.000100
1131	5.4137	4.2362	0.000100
1132	5.4250	4.2362	0.000100
1133	5.3412	4.2362	0.000100
1134	5.3169	4.2362	0.000100
1135	5.1751	4.2362	0.000100
1136	5.2305	4.2362	0.000100
1137	5.1978	4.2362	0.000100
1138	5.1886	4.2362	0.000100
1139	5.2039	4.2362	0.000100
1140	5.2156	4.2362	0.000100
1141	5.2825	4.2362	0.000099
1142	5.3949	4.2362	0.000099
1143	5.3927	4.2362	0.000099
1144	5.4683	4.2362	0.000099
1145	5.3345	4.2362	0.000099
1146	5.3681	4.2362	0.000099
1147	5.2257	4.2362	0.000099
1148	5.2647	4.2362	0.000099
1149	5.3830	4.2362	0.000099
1150	5.2190	4.2362	0.000099
1151	5.1787	4.2362	0.000099
1152	5.3112	4.2362	0.000099
1153	5.3579	4.2362	0.000099
1154	5.4430	4.2362	0.000099
1155	5.1452	4.2362	0.000099
1156	5.1713	4.2362	0.000099
1157	5.1944	4.2362	0.000099
1158	5.3072	4.2362	0.000099
1159	5.3384	4.2362	0.000099
1160	5.2194	4.2362	0.000099
1161	5.1441	4.2362	0.000099
1162	5.3716	4.2362	0.000099
1163	5.3233	4.2362	0.000099
1164	5.3466	4.2362	0.000099
1165	5.2488	4.2362	0.000099
1166	5.2373	4.2362	0.000099
1167	5.1820	4.2362	0.000099
1168	5.2455	4.2362	0.000099
1169	5.1365	4.2362	0.000099
1170	5.2787	4.2362	0.000099
1171	5.1743	4.2362	0.000099
1172	5.0205	4.2362	0.000099
1173	5.1374	4.2362	0.000099
1174	5.2402	4.2362	0.000099
1175	5.1703	4.2362	0.000099
1176	5.1453	4.2362	0.000099
1177	5.1348	4.2362	0.000099
1178	5.2215	4.2362	0.000099
1179	5.3650	4.2362	0.000099
1180	5.2306	4.2362	0.000099
1181	5.0771	4.2362	0.000099
1182	5.0310	4.2362	0.000099
1183	5.1570	4.2362	0.000099
1184	5.2600	4.2362	0.000099
1185	5.3354	4.2362	0.000099
1186	5.3728	4.2362	0.000099
1187	5.2160	4.2362	0.000099
1188	5.1466	4.2362	0.000099
1189	5.1220	4.2362	0.000099
1190	5.2993	4.2362	0.000099
1191	5.2242	4.2362	0.000099
1192	5.1589	4.2362	0.000099
1193	5.0625	4.2362	0.000099
1194	5.2074	4.2362	0.000099
1195	5.3167	4.2362	0.000099
1196	5.3096	4.2362	0.000099
1197	5.2092	4.2362	0.000099
1198	5.2620	4.2362	0.000099
1199	5.1233	4.2362	0.000099
1200	5.2246	4.1274	0.000099
1201	5.3243	4.1274	0.000099
1202	5.2151	4.1274	0.000099
1203	5.2426	4.1274	0.000099
1204	5.1466	4.1274	0.000099
1205	5.1329	4.1274	0.000099
1206	5.0903	4.1274	0.000099
1207	5.1929	4.1274	0.000099
1208	5.0883	4.1274	0.000099
1209	5.1088	4.1274	0.000099
1210	5.0594	4.1274	0.000099
1211	5.2445	4.1274	0.000099
1212	5.1186	4.1274	0.000099
1213	5.3295	4.1274	0.000099
1214	5.1614	4.1274	0.000099
1215	5.1336	4.1274	0.000099
1216	5.0402	4.1274	0.000099
1217	4.9934	4.1274	0.000099
1218	5.1772	4.1274	0.000099
1219	5.2974	4.1274	0.000099
1220	5.1536	4.1274	0.000099
1221	5.1883	4.1274	0.000099
1222	5.2822	4.1274	0.000099
1223	5.2782	4.1274	0.000099
1224	5.2494	4.1274	0.000099
1225	5.0569	4.1274	0.000099
1226	5.0643	4.1274	0.000099
1227	5.1362	4.1274	0.000099
1228	5.2334	4.1274	0.000099
1229	4.9731	4.1274	0.000099
1230	5.1869	4.1274	0.000099
1231	4.9544	4.1274	0.000099
1232	5.1650	4.1274	0.000099
1233	5.0641	4.1274	0.000099
1234	5.1594	4.1274	0.000099
1235	4.9660	4.1274	0.000099
1236	5.2753	4.1274	0.000099
1237	5.0254	4.1274	0.000099
1238	5.1573	4.1274	0.000099
1239	5.1224	4.1274	0.000099
1240	5.3157	4.1274	0.000099
1241	5.2087	4.1274	0.000099
1242	5.1717	4.1274	0.000099
1243	5.1159	4.1274	0.000099
1244	5.0751	4.1274	0.000099
1245	5.1236	4.1274	0.000099
1246	5.1138	4.1274	0.000099
1247	5.0773	4.1274	0.000099
1248	5.0551	4.1274	0.000099
1249	5.0393	4.1274	0.000099
1250	5.1098	4.1274	0.000099
1251	5.2264	4.1274	0.000099
1252	4.9975	4.1274	0.000099
1253	5.1350	4.1274	0.000099
1254	5.0235	4.1274	0.000099
1255	4.9120	4.1274	0.000099
1256	5.1472	4.1274	0.000099
1257	5.0499	4.1274	0.000099
1258	5.0518	4.1274	0.000099
1259	5.0516	4.1274	0.000099
1260	5.0641	4.1274	0.000099
1261	5.0432	4.1274	0.000099
1262	5.0749	4.1274	0.000099
1263	5.1424	4.1274	0.000099
1264	5.0107	4.1274	0.000099
1265	5.0781	4.1274	0.000099
1266	5.0243	4.1274	0.000099
1267	5.0775	4.1274	0.000099
1268	5.0385	4.1274	0.000099
1269	4.9111	4.1274	0.000099
1270	5.0155	4.1274	0.000099
1271	5.0363	4.1274	0.000099
1272	4.9951	4.1274	0.000099
1273	5.0828	4.1274	0.000099
1274	5.0711	4.1274	0.000099
1275	5.1864	4.1274	0.000099
1276	5.0629	4.1274	0.000099
1277	5.0348	4.1274	0.000099
1278	5.0263	4.1274	0.000099
1279	5.1326	4.1274	0.000099
1280	5.0376	4.1274	0.000099
1281	4.9348	4.1274	0.000099
1282	5.0604	4.1274	0.000099
1283	5.0223	4.1274	0.000099
1284	5.1564	4.1274	0.000099
1285	4.7730	4.1274	0.000099
1286	5.0785	4.1274	0.000099
1287	4.9989	4.1274	0.000099
1288	4.9601	4.1274	0.000099
1289	4.9770	4.1274	0.000099
1290	5.1040	4.1274	0.000099
1291	5.1374	4.1274	0.000099
1292	4.8449	4.1274	0.000099
1293	5.0935	4.1274	0.000099
1294	4.9849	4.1274	0.000099
1295	5.0592	4.1274	0.000099
1296	5.2269	4.1274	0.000099
1297	5.1905	4.1274	0.000099
1298	4.8142	4.1274	0.000099
1299	5.0119	4.1274	0.000099
1300	4.9645	3.8911	0.000099
1301	4.9513	3.8911	0.000099
1302	4.9265	3.8911	0.000099
1303	5.1904	3.8911	0.000099
1304	5.0909	3.8911	0.000099
1305	4.9502	3.8911	0.000099
1306	5.0174	3.8911	0.000099
1307	4.9364	3.8911	0.000099
1308	5.0739	3.8911	0.000099
1309	5.0023	3.8911	0.000099
1310	4.9646	3.8911	0.000099
1311	5.1454	3.8911	0.000099
1312	4.9184	3.8911	0.000099
1313	5.1927	3.8911	0.000099
1314	4.9938	3.8911	0.000099
1315	4.9286	3.8911	0.000099
1316	5.0405	3.8911	0.000099
1317	5.1165	3.8911	0.000099
1318	4.9345	3.8911	0.000099
1319	4.8973	3.8911	0.000099
1320	5.1550	3.8911	0.000099
1321	4.8096	3.8911	0.000099
1322	5.0198	3.8911	0.000099
1323	4.9355	3.8911	0.000099
1324	5.0233	3.8911	0.000099
1325	4.8083	3.8911	0.000099
1326	5.0661	3.8911	0.000099
1327	5.1475	3.8911	0.000099
1328	4.8790	3.8911	0.000099
1329	4.8240	3.8911	0.000099
1330	4.9750	3.8911	0.000099
1331	4.9080	3.8911	0.000099
1332	5.0018	3.8911	0.000099
1333	5.0081	3.8911	0.000099
1334	4.9237	3.8911	0.000099
1335	5.0147	3.8911	0.000099
1336	4.8524	3.8911	0.000099
1337	4.9122	3.8911	0.000099
1338	5.0120	3.8911	0.000099
1339	4.8617	3.8911	0.000099
1340	4.9600	3.8911	0.000099
1341	4.9536	3.8911	0.000099
1342	5.0125	3.8911	0.000099
1343	4.9877	3.8911	0.000099
1344	4.7931	3.8911	0.000099
1345	4.9862	3.8911	0.000099
1346	4.9278	3.8911	0.000099
1347	4.8556	3.8911	0.000099
1348	5.0765	3.8911	0.000099
1349	4.9226	3.8911	0.000099
1350	4.9687	3.8911	0.000099
1351	4.7374	3.8911	0.000099
1352	4.9418	3.8911	0.000099
1353	4.8958	3.8911	0.000099
1354	4.9909	3.8911	0.000099
1355	4.8162	3.8911	0.000099
1356	4.9116	3.8911	0.000099
1357	4.7991	3.8911	0.000099
1358	4.9948	3.8911	0.000099
1359	4.7806	3.8911	0.000099
1360	4.7212	3.8911	0.000099
1361	4.8934	3.8911	0.000099
1362	4.9335	3.8911	0.000099
1363	4.7948	3.8911	0.000099
1364	4.9933	3.8911	0.000099
1365	4.7871	3.8911	0.000099
1366	4.9006	3.8911	0.000099
1367	4.8754	3.8911	0.000099
1368	4.7602	3.8911	0.000099
1369	4.9112	3.8911	0.000099
1370	5.0014	3.8911	0.000099
1371	4.8590	3.8911	0.000099
1372	4.8799	3.8911	0.000099
1373	4.7881	3.8911	0.000099
1374	5.0452	3.8911	0.000099
1375	4.7352	3.8911	0.000099
1376	4.9627	3.8911	0.000099
1377	4.8813	3.8911	0.000099
1378	4.8528	3.8911	0.000099
1379	4.6989	3.8911	0.000099
1380	4.9585	3.8911	0.000099
1381	4.8652	3.8911	0.000099
1382	4.7815	3.8911	0.000099
1383	4.9339	3.8911	0.000099
1384	4.9171	3.8911	0.000099
1385	4.8846	3.8911	0.000099
1386	4.7903	3.8911	0.000099
1387	5.0150	3.8911	0.000099
1388	4.7607	3.8911	0.000099
1389	4.9425	3.8911	0.000099
1390	4.9436	3.8911	0.000099
1391	4.7335	3.8911	0.000099
1392	5.0132	3.8911	0.000099
1393	4.9717	3.8911	0.000099
1394	4.8169	3.8911	0.000099
1395	4.8007	3.8911	0.000099
1396	4.7383	3.8911	0.000099
1397	4.7060	3.8911	0.000099
1398	4.8084	3.8911	0.000099
1399	4.8101	3.8911	0.000099
1400	4.9172	3.7701	0.000099
1401	4.9815	3.7701	0.000099
1402	4.7072	3.7701	0.000099
1403	5.0069	3.7701	0.000099
1404	4.9083	3.7701	0.000099
1405	4.7208	3.7701	0.000099
1406	4.7228	3.7701	0.000099
1407	4.8668	3.7701	0.000099
1408	4.7547	3.7701	0.000099
1409	4.9288	3.7701	0.000099
1410	4.6684	3.7701	0.000099
1411	4.7591	3.7701	0.000099
1412	4.7640	3.7701	0.000099
1413	4.8466	3.7701	0.000099
1414	4.7134	3.7701	0.000099
1415	4.9213	3.7701	0.000099
1416	4.8352	3.7701	0.000099
1417	4.8152	3.7701	0.000099
1418	4.8373	3.7701	0.000099
1419	4.8676	3.7701	0.000099
1420	4.6976	3.7701	0.000099
1421	4.8104	3.7701	0.000099
1422	4.8095	3.7701	0.000099
1423	4.9504	3.7701	0.000099
1424	4.8196	3.7701	0.000099
1425	4.7329	3.7701	0.000099
1426	4.7508	3.7701	0.000099
1427	4.9193	3.7701	0.000099
1428	4.7555	3.7701	0.000099
1429	4.7754	3.7701	0.000099
1430	4.7139	3.7701	0.000099
1431	4.7651	3.7701	0.000099
1432	4.8000	3.7701	0.000099
1433	4.8936	3.7701	0.000099
1434	4.7795	3.7701	0.000099
1435	4.8375	3.7701	0.000099
1436	4.8685	3.7701	0.000099
1437	4.8393	3.7701	0.000099
1438	4.6159	3.7701	0.000099
1439	4.7101	3.7701	0.000099
1440	4.8327	3.7701	0.000099
1441	4.7426	3.7701	0.000099
1442	4.8014	3.7701	0.000099
1443	4.7923	3.7701	0.000099
1444	4.7006	3.7701	0.000099
1445	4.7800	3.7701	0.000099
1446	4.8089	3.7701	0.000099
1447	4.7634	3.7701	0.000099
1448	4.8250	3.7701	0.000099
1449	4.7168	3.7701	0.000099
1450	4.8694	3.7701	0.000099
1451	4.8458	3.7701	0.000099
1452	4.7065	3.7701	0.000099
1453	4.7450	3.7701	0.000099
1454	4.6278	3.7701	0.000099
1455	4.7299	3.7701	0.000099
1456	4.8238	3.7701	0.000099
1457	4.8109	3.7701	0.000099
1458	4.7682	3.7701	0.000099
1459	4.6470	3.7701	0.000099
1460	4.8603	3.7701	0.000099
1461	4.8106	3.7701	0.000099
1462	4.8680	3.7701	0.000099
1463	4.7119	3.7701	0.000099
1464	4.7084	3.7701	0.000099
1465	4.7791	3.7701	0.000099
1466	4.7670	3.7701	0.000099
1467	4.6176	3.7701	0.000099
1468	4.7979	3.7701	0.000099
1469	4.8341	3.7701	0.000099
1470	4.7644	3.7701	0.000099
1471	4.7245	3.7701	0.000099
1472	4.8223	3.7701	0.000099
1473	4.6339	3.7701	0.000099
1474	4.7710	3.7701	0.000099
1475	4.6041	3.7701	0.000099
1476	4.7483	3.7701	0.000099
1477	4.7189	3.7701	0.000099
1478	4.5506	3.7701	0.000099
1479	4.6856	3.7701	0.000099
1480	4.7160	3.7701	0.000099
1481	4.7485	3.7701	0.000099
1482	4.6854	3.7701	0.000099
1483	4.5874	3.7701	0.000099
1484	4.7726	3.7701	0.000099
1485	4.7893	3.7701	0.000099
1486	4.6371	3.7701	0.000099
1487	4.6360	3.7701	0.000099
1488	4.6816	3.7701	0.000099
1489	4.8303	3.7701	0.000099
1490	4.4884	3.7701	0.000099
1491	4.6436	3.7701	0.000099
1492	4.7078	3.7701	0.000099
1493	4.7756	3.7701	0.000099
1494	4.5633	3.7701	0.000099
1495	4.7386	3.7701	0.000099
1496	4.5036	3.7701	0.000099
1497	4.6420	3.7701	0.000099
1498	4.8057	3.7701	0.000099
1499	4.6175	3.7701	0.000099
1500	4.7605	3.5843	0.000099
1501	4.6313	3.5843	0.000099
1502	4.7304	3.5843	0.000099
1503	4.7183	3.5843	0.000099
1504	4.5945	3.5843	0.000099
1505	4.9191	3.5843	0.000099
1506	4.6185	3.5843	0.000099
1507	4.6957	3.5843	0.000099
1508	4.5515	3.5843	0.000099
1509	4.6147	3.5843	0.000099
1510	4.5012	3.5843	0.000099
1511	4.5597	3.5843	0.000099
1512	4.7355	3.5843	0.000099
1513	4.8156	3.5843	0.000099
1514	4.5969	3.5843	0.000099
1515	4.7016	3.5843	0.000099
1516	4.5619	3.5843	0.000099
1517	4.6741	3.5843	0.000099
1518	4.6245	3.5843	0.000099
1519	4.5895	3.5843	0.000099
1520	4.5340	3.5843	0.000099
1521	4.7301	3.5843	0.000099
1522	4.7672	3.5843	0.000099
1523	4.5776	3.5843	0.000099
1524	4.7470	3.5843	0.000099
1525	4.6745	3.5843	0.000099
1526	4.5642	3.5843	0.000099
1527	4.7140	3.5843	0.000099
1528	4.6726	3.5843	0.000099
1529	4.7683	3.5843	0.000099
1530	4.8822	3.5843	0.000099
1531	4.3973	3.5843	0.000099
1532	4.5891	3.5843	0.000099
1533	4.7735	3.5843	0.000099
1534	4.5141	3.5843	0.000099
1535	4.7104	3.5843	0.000099
1536	4.5912	3.5843	0.000099
1537	4.7256	3.5843	0.000099
1538	4.7384	3.5843	0.000099
1539	4.6388	3.5843	0.000099
1540	4.5986	3.5843	0.000099
1541	4.6581	3.5843	0.000099
1542	4.6856	3.5843	0.000099
1543	4.6621	3.5843	0.000099
1544	4.6403	3.5843	0.000099
1545	4.6741	3.5843	0.000099
1546	4.5399	3.5843	0.000099
1547	4.5852	3.5843	0.000099
1548	4.5756	3.5843	0.000099
1549	4.6354	3.5843	0.000099
1550	4.8068	3.5843	0.000099
1551	4.5390	3.5843	0.000099
1552	4.5531	3.5843	0.000099
1553	4.4508	3.5843	0.000099
1554	4.5942	3.5843	0.000099
1555	4.7006	3.5843	0.000099
1556	4.6813	3.5843	0.000099
1557	4.7319	3.5843	0.000099
1558	4.6687	3.5843	0.000099
1559	4.6764	3.5843	0.000099
1560	4.7360	3.5843	0.000099
1561	4.5149	3.5843	0.000099
1562	4.4845	3.5843	0.000099
1563	4.6921	3.5843	0.000099
1564	4.4905	3.5843	0.000099
1565	4.5304	3.5843	0.000099
1566	4.4632	3.5843	0.000099
1567	4.6830	3.5843	0.000099
1568	4.5925	3.5843	0.000099
1569	4.5337	3.5843	0.000099
1570	4.6234	3.5843	0.000099
1571	4.5354	3.5843	0.000099
1572	4.4905	3.5843	0.000099
1573	4.4698	3.5843	0.000099
1574	4.6748	3.5843	0.000099
1575	4.6587	3.5843	0.000099
1576	4.6464	3.5843	0.000099
1577	4.7192	3.5843	0.000099
1578	4.5971	3.5843	0.000099
1579	4.6354	3.5843	0.000099
1580	4.5093	3.5843	0.000099
1581	4.6723	3.5843	0.000099
1582	4.6942	3.5843	0.000099
1583	4.5555	3.5843	0.000099
1584	4.6330	3.5843	0.000099
1585	4.6801	3.5843	0.000099
1586	4.5024	3.5843	0.000099
1587	4.6023	3.5843	0.000099
1588	4.6530	3.5843	0.000099
1589	4.4365	3.5843	0.000099
1590	4.4404	3.5843	0.000099
1591	4.6206	3.5843	0.000099
1592	4.5730	3.5843	0.000099
1593	4.4888	3.5843	0.000099
1594	4.5539	3.5843	0.000099
1595	4.4070	3.5843	0.000099
1596	4.5257	3.5843	0.000099
1597	4.5625	3.5843	0.000099
1598	4.5576	3.5843	0.000099
1599	4.5465	3.5843	0.000099
1600	4.5239	3.4159	0.000099
1601	4.3814	3.4159	0.000099
1602	4.5540	3.4159	0.000099
1603	4.4100	3.4159	0.000099
1604	4.4883	3.4159	0.000099
1605	4.5881	3.4159	0.000099
